Location,Site,Date,Year,Time,Depth,Transect,Width,Family,Functional_Group,Species,Scientific_name,Length,Number,a,b,Biomass_g,Biomass_kg
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,3,1,Pomacentridae,Planktivore,amb.leuc,Amblyglyphidodon leucogaster,9,1,0.0297,2.936,18.81102485,0.018811025
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,3,1,Pomacentridae,Planktivore,pom.lepi,Pomacentrus lepidogenys,6,8,0.0215,3.21,6.765563485,0.054124508
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,3,1,Pomacentridae,Grazer,pom.ambo,Pomacentrus amboinensis,6,3,0.0439,2.824,6.917730699,0.020753192
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,3,1,Pomacentridae,Grazer,pom.ambo,Pomacentrus amboinensis,7,14,0.0439,2.824,10.69107522,0.149675053
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,3,1,Pomacentridae,Grazer,pom.ambo,Pomacentrus amboinensis,8,3,0.0439,2.824,15.58800884,0.046764027
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,3,1,Pomacentridae,Planktivore,pom.reid,Pomacentrus reidi,9,2,0.028,3.024,21.51728043,0.043034561
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,3,1,Pomacentridae,Planktivore,pom.reid,Pomacentrus reidi,10,1,0.028,3.024,29.59089026,0.02959089
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,3,1,Pomacentridae,Planktivore,pom.brac,Pomacentrus brachialis,6,3,0.028,3.024,6.31375045,0.018941251
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,3,1,Pomacentridae,Planktivore,pom.brac,Pomacentrus brachialis,7,6,0.028,3.024,10.06316293,0.060378978
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,3,1,Pomacentridae,Planktivore,pom.phil,Pomacentrus philippinus,7,1,0.028,3.024,10.06316293,0.010063163
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,3,1,Pomacentridae,Planktivore,pom.phil,Pomacentrus philippinus,8,2,0.028,3.024,15.06961482,0.03013923
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,3,1,Pomacentridae,Planktivore,pom.molu,Pomacentrus moluccensis,5,6,0.0305,3.012,3.886847419,0.023321085
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,3,1,Pomacentridae,Planktivore,pom.molu,Pomacentrus moluccensis,6,7,0.0305,3.012,6.731183119,0.047118282
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,3,1,Pomacentridae,Planktivore,chr.viri,Chromis viridis,7,6,0.0351,2.9,9.910405678,0.059462434
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,3,1,Pomacentridae,Planktivore,chr.viri,Chromis viridis,8,4,0.0351,2.9,14.59715027,0.058388601
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,3,1,Pomacentridae,Planktivore,chr.tern,Chromis ternatensis,7,35,0.016,3.408,12.13987187,0.424895515
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,4,1,Labridae,Sucker,lth.unil,Labrichthys unilineatus,7,1,0.0059,3.231,3.172223506,0.003172224
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,4,1,Labridae,Sucker,lth.unil,Labrichthys unilineatus,8,2,0.0059,3.231,4.883551361,0.009767103
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,4,1,Labridae,Picker,tha.luna,Thalassoma lunare,8,1,0.0211,2.832,7.617865463,0.007617865
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,4,1,Labridae,Picker,tha.luna,Thalassoma lunare,12,1,0.0211,2.832,24.01727574,0.024017276
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,4,1,Labridae,Picker,tha.luna,Thalassoma lunare,14,1,0.0211,2.832,37.16353799,0.037163538
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,4,1,Labridae,Picker,tha.luna,Thalassoma lunare,16,1,0.0211,2.832,54.2438175,0.054243818
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,4,1,Anthiidae,Planktivore,psa.hutc,Pseudanthias hutchii,8,15,0.0137,3.149,9.562048369,0.143430726
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,4,1,Labridae,Picker,hal.pros,Halichoeres prosopeion,8,2,0.016,2.987,7.973514233,0.015947028
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,4,1,Labridae,Picker,hal.pros,Halichoeres prosopeion,10,1,0.016,2.987,15.52815948,0.015528159
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,4,1,Labridae,Picker,hal.pros,Halichoeres prosopeion,11,1,0.016,2.987,20.64238782,0.020642388
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,4,1,Labridae,Picker,hal.pros,Halichoeres prosopeion,12,2,0.016,2.987,26.76913665,0.053538273
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,4,1,Labridae,Planktivore,cir.aura,Cirrhilabrus aurantidorsalis,7,12,0.0226,2.793,5.181640337,0.062179684
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,4,1,Labridae,Picker,hal.rich,Halichoeres richmondi,6,2,0.0093,3.262,3.212272112,0.006424544
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,4,1,Labridae,Picker,hal.rich,Halichoeres richmondi,7,1,0.0093,3.262,5.311201216,0.005311201
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,4,1,Labridae,Picker,hal.rich,Halichoeres richmondi,8,1,0.0093,3.262,8.210365408,0.008210365
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,4,1,Labridae,Picker,hal.rich,Halichoeres richmondi,9,1,0.0093,3.262,12.05652121,0.012056521
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,4,1,Apogonidae,Planktivore,apo.spp,Apogon species,8,25,0.017,2.95,7.844484027,0.196112101
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,4,1,Pomacentridae,Planktivore,das.reti,Dascyllus reticulatus,6,10,0.0311,3.133,8.525272243,0.085252722
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,4,1,Pomacentridae,Planktivore,amb.leuc,Amblyglyphidodon leucogaster,7,1,0.0297,2.936,8.99423633,0.008994236
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,4,1,Pomacentridae,Planktivore,amb.leuc,Amblyglyphidodon leucogaster,8,3,0.0297,2.936,13.31155072,0.039934652
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,4,1,Pomacentridae,Grazer,pom.bank,Pomacentrus bankanensis,7,1,0.028,3.024,10.06316293,0.010063163
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,4,1,Pomacentridae,Planktivore,chr.atri,Chromis atripectoralis,6,3,0.0229,3.175,6.76808341,0.02030425
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,4,1,Pomacentridae,Planktivore,pom.lepi,Pomacentrus lepidogenys,6,6,0.0215,3.21,6.765563485,0.040593381
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,4,1,Pomacentridae,Grazer,pom.ambo,Pomacentrus amboinensis,7,23,0.0439,2.824,10.69107522,0.24589473
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,4,1,Pomacentridae,Grazer,pom.ambo,Pomacentrus amboinensis,8,4,0.0439,2.824,15.58800884,0.062352035
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,4,1,Pomacentridae,Planktivore,pom.reid,Pomacentrus reidi,8,1,0.028,3.024,15.06961482,0.015069615
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,4,1,Pomacentridae,Planktivore,pom.reid,Pomacentrus reidi,9,4,0.028,3.024,21.51728043,0.086069122
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,4,1,Pomacentridae,Planktivore,pom.brac,Pomacentrus brachialis,7,16,0.028,3.024,10.06316293,0.161010607
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,4,1,Pomacentridae,Planktivore,pom.phil,Pomacentrus philippinus,6,1,0.028,3.024,6.31375045,0.00631375
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,4,1,Pomacentridae,Planktivore,pom.phil,Pomacentrus philippinus,7,4,0.028,3.024,10.06316293,0.040252652
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,4,1,Pomacentridae,Planktivore,pom.molu,Pomacentrus moluccensis,5,6,0.0305,3.012,3.886847419,0.023321085
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,4,1,Pomacentridae,Planktivore,pom.molu,Pomacentrus moluccensis,6,20,0.0305,3.012,6.731183119,0.134623662
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,4,1,Pomacentridae,Planktivore,pom.molu,Pomacentrus moluccensis,7,4,0.0305,3.012,10.70866015,0.042834641
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,4,1,Pomacentridae,Planktivore,chr.viri,Chromis viridis,7,25,0.0351,2.9,9.910405678,0.247760142
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,4,1,Pomacentridae,Planktivore,chr.tern,Chromis ternatensis,7,40,0.016,3.408,12.13987187,0.485594875
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,4,1,Pomacentridae,Planktivore,chr.tern,Chromis ternatensis,8,40,0.016,3.408,19.13597779,0.765439112
Vemasse,Site 1,2016-12-11 00:00:00 UTC,2016,755,5-10m,4,1,Pomacanthidae,Grazer,cen.vrol,Centropyge vrolikii,8,1,0.0745,2.577,15.82774954,0.01582775
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,1,5,Lutjanidae,Planktivore,mcr.nige,Macolor niger,24,1,0.0156,3.059,260.1302071,0.260130207
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,1,5,Balistidae,Grazer,blp.undu,Balistapus undulatus,15,2,0.0374,2.919,101.3635909,0.202727182
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,1,5,Balistidae,Grazer,blp.undu,Balistapus undulatus,16,1,0.0374,2.919,122.3764446,0.122376445
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,1,5,Nemipteridae,Grubber,sco.marg,Scolopsis margaritifera,30,1,0.0157,3.054,509.363668,0.509363668
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,1,5,Nemipteridae,Grubber,sco.marg,Scolopsis margaritifera,22,1,0.0157,3.054,197.5415784,0.197541578
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,1,5,Nemipteridae,Grubber,sco.marg,Scolopsis margaritifera,20,1,0.0157,3.054,147.6540145,0.147654014
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,1,5,Mullidae,Grubber,par.bifa,Parupeneus bifasciatus,22,1,0.0145,3.13,230.7549326,0.230754933
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,1,5,Mullidae,Grubber,par.bifa,Parupeneus bifasciatus,28,3,0.0145,3.13,490.8769509,1.472630853
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,1,5,Mullidae,Grubber,par.bifa,Parupeneus bifasciatus,34,1,0.0145,3.13,901.3573668,0.901357367
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,1,5,Mullidae,Grubber,par.bifa,Parupeneus bifasciatus,35,1,0.0145,3.13,986.9632482,0.986963248
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,1,5,Zanclidae,Planktivore,zan.corn,Zanclus cornutus,12,4,0.0147,3.37,63.70274311,0.254810972
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,1,5,Chaetodontidae,Grazer,cha.klei,Chaetodon kleinii,10,7,0.045,2.814,29.32327773,0.205262944
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,1,5,Chaetodontidae,Grazer,cha.baro,Chaetodon baronessa,12,4,0.045,2.814,48.98110068,0.195924403
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,1,5,Chaetodontidae,Grazer,cha.meye,Chaetodon meyer,13,2,0.045,2.814,61.35487945,0.122709759
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,1,5,Chaetodontidae,Grazer,cha.luns,Chaetodon lunulatus,12,2,0.045,2.814,48.98110068,0.097962201
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,1,5,Scaridae,Grazer,sca.nigr,Scarus niger,28,1,0.0134,3.16,501.3305581,0.501330558
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,1,5,Scaridae,Grazer,sca.nigr,Scarus niger,32,1,0.0134,3.16,764.502183,0.764502183
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,1,5,Scaridae,Grazer,sca.quoy,Scarus quoyi,30,1,0.0234,2.956,543.9842007,0.543984201
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,1,5,Scaridae,Grazer,sca.rubr,Scarus rubroviolaceus,38,1,0.0234,2.956,1094.097861,1.094097861
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,1,5,Acanthuridae,Grubber,cte.stri,Ctenochaetus striatus,15,3,0.0231,3.063,92.465454,0.277396362
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,1,5,Acanthuridae,Grubber,cte.stri,Ctenochaetus striatus,22,1,0.0231,3.063,298.849581,0.298849581
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,1,5,Acanthuridae,Grubber,cte.stri,Ctenochaetus striatus,23,1,0.0231,3.063,342.4398843,0.342439884
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,1,5,Acanthuridae,Grazer,nas.litu,Naso lituratus,30,1,0.0085,3.25,537.1097098,0.53710971
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,1,5,Acanthuridae,Grazer,nas.litu,Naso lituratus,26,1,0.0085,3.25,337.3512367,0.337351237
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,1,5,Acanthuridae,Grazer,zeb.scop,Zebrasoma scopas,10,4,0.0291,2.993,28.63472318,0.114538893
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,1,5,Acanthuridae,Grazer,aca.bloc,Acanthurus blochii,35,1,0.0251,3.032,1205.835407,1.205835407
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,1,5,Acanthuridae,Grazer,aca.pyro,Acanthurus pyroferus,25,1,0.028,2.983,414.2028447,0.414202845
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,1,5,Acanthuridae,Grazer,aca.pyro,Acanthurus pyroferus,26,1,0.028,2.983,465.6113178,0.465611318
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,1,5,Siganidae,Grazer,sig.arge,Siganus argenteus,25,1,0.0109,3.154,279.5949257,0.279594926
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,1,5,Siganidae,Grazer,sig.arge,Siganus argenteus,26,1,0.0109,3.154,316.4116296,0.31641163
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,1,5,Siganidae,Grazer,sig.arge,Siganus argenteus,30,1,0.0109,3.154,496.8976414,0.496897641
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,2,5,Serranidae,Piscivore,epi.merr,Epinephelus merra,22,1,0.0158,2.966,151.4547011,0.151454701
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,2,5,Serranidae,Piscivore,cep.leop,Cephalopholis leopardus,14,1,0.0115,3.109,42.07362224,0.042073622
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,2,5,Labridae,Picker,che.tril,Cheilinus trilobatus,26,1,0.0197,2.993,338.439821,0.338439821
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,2,5,Labridae,Sucker,hem.melt,Hemigymnus melapterus,27,1,0.0242,2.923,369.565693,0.369565693
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,2,5,Labridae,Sucker,epb.insi,Epibulus insidiator,16,1,0.0161,3.081,82.55046854,0.082550469
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,2,5,Balistidae,Grazer,blp.undu,Balistapus undulatus,17,1,0.0374,2.919,146.0669644,0.146066964
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,2,5,Mullidae,Grubber,mul.flav,Mulloidichthys flavolineatus,30,12,0.012,3.101,456.8085847,5.481703017
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,2,5,Nemipteridae,Grubber,sco.marg,Scolopsis margaritifera,20,3,0.0157,3.054,147.6540145,0.442962043
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,2,5,Nemipteridae,Grubber,sco.marg,Scolopsis margaritifera,22,1,0.0157,3.054,197.5415784,0.197541578
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,2,5,Nemipteridae,Grubber,sco.marg,Scolopsis margaritifera,23,1,0.0157,3.054,226.2645226,0.226264523
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,2,5,Mullidae,Grubber,par.bifa,Parupeneus bifasciatus,18,1,0.0145,3.13,123.1320027,0.123132003
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,2,5,Mullidae,Grubber,par.bifa,Parupeneus bifasciatus,25,1,0.0145,3.13,344.2866868,0.344286687
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,2,5,Mullidae,Grubber,par.bifa,Parupeneus bifasciatus,26,1,0.0145,3.13,389.255342,0.389255342
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,2,5,Mullidae,Grubber,par.bifa,Parupeneus bifasciatus,35,1,0.0145,3.13,986.9632482,0.986963248
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,2,5,Zanclidae,Planktivore,zan.corn,Zanclus cornutus,14,6,0.0147,3.37,107.0949062,0.642569437
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,2,5,Chaetodontidae,Grazer,cha.klei,Chaetodon kleinii,9,6,0.045,2.814,21.799721,0.130798326
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,2,5,Chaetodontidae,Grazer,cha.vaga,Chaetodon vagabundus,13,2,0.0278,2.973,56.98996396,0.113979928
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,2,5,Acanthuridae,Grubber,cte.stri,Ctenochaetus striatus,20,1,0.0231,3.063,223.1859527,0.223185953
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,2,5,Acanthuridae,Grubber,cte.stri,Ctenochaetus striatus,22,4,0.0231,3.063,298.849581,1.195398324
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,2,5,Acanthuridae,Grubber,cte.stri,Ctenochaetus striatus,23,1,0.0231,3.063,342.4398843,0.342439884
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,2,5,Acanthuridae,Grazer,zeb.scop,Zebrasoma scopas,10,2,0.0291,2.993,28.63472318,0.057269446
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,2,5,Acanthuridae,Grazer,nas.unic,Naso unicornis,26,1,0.0179,3.035,352.6120439,0.352612044
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,3,5,Serranidae,Piscivore,cep.argu,Cephalopholis argus,32,1,0.0093,3.181,570.6437035,0.570643703
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,3,5,Caesionidae,Planktivore,cae.caer,Caesio caerulaurea,20,15,0.0149,3.121,171.2777246,2.56916587
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,3,5,Labridae,Grubber,hem.melt,Hemigymnus melapterus,25,1,0.0242,2.923,295.1168531,0.295116853
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,3,5,Labridae,Grubber,hem.melt,Hemigymnus melapterus,26,1,0.0242,2.923,330.9652996,0.3309653
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,3,5,Lutjanidae,Piscivore,lut.gibb,Lutjanus gibbus,18,1,0.0131,3.138,113.8456436,0.113845644
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,3,5,Lutjanidae,Piscivore,lut.gibb,Lutjanus gibbus,25,4,0.0131,3.138,319.1589612,1.276635845
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,3,5,Lutjanidae,Piscivore,lut.gibb,Lutjanus gibbus,35,1,0.0131,3.138,917.3959506,0.917395951
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,3,5,Lutjanidae,Piscivore,lut.decu,Lutjanus decussatus,28,1,0.0151,3.057,400.8104621,0.400810462
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,3,5,Lutjanidae,Piscivore,lut.decu,Lutjanus decussatus,33,1,0.0151,3.057,662.329443,0.662329443
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,3,5,Lutjanidae,Piscivore,lut.fulv,Lutjanus fulvus,30,1,0.0205,2.96,483.0952586,0.483095259
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,3,5,Balistidae,Grazer,blp.undu,Balistapus undulatus,20,1,0.0374,2.919,234.7351675,0.234735168
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,3,5,Mullidae,Grubber,mul.flav,Mulloidichthys flavolineatus,30,6,0.012,3.101,456.8085847,2.740851508
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,3,5,Nemipteridae,Grubber,sco.marg,Scolopsis margaritifera,20,1,0.0157,3.054,147.6540145,0.147654014
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,3,5,Nemipteridae,Grubber,sco.marg,Scolopsis margaritifera,21,1,0.0157,3.054,171.3789109,0.171378911
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,3,5,Nemipteridae,Grubber,sco.marg,Scolopsis margaritifera,22,1,0.0157,3.054,197.5415784,0.197541578
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,3,5,Nemipteridae,Grubber,sco.marg,Scolopsis margaritifera,23,1,0.0157,3.054,226.2645226,0.226264523
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,3,5,Nemipteridae,Grubber,sco.marg,Scolopsis margaritifera,25,1,0.0157,3.054,291.8827564,0.291882756
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,3,5,Mullidae,Grubber,par.bifa,Parupeneus bifasciatus,26,3,0.0145,3.13,389.255342,1.167766026
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,3,5,Mullidae,Grubber,par.bifa,Parupeneus bifasciatus,20,1,0.0145,3.13,171.2347439,0.171234744
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,3,5,Chaetodontidae,Grazer,cha.klei,Chaetodon kleinii,10,4,0.045,2.814,29.32327773,0.117293111
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,3,5,Chaetodontidae,Grazer,for.flav,Forcipiger flavissimus,12,2,0.0125,3,21.6,0.0432
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,3,5,Chaetodontidae,Grazer,cha.vaga,Chaetodon vagabundus,13,2,0.0278,2.973,56.98996396,0.113979928
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,3,5,Zanclidae,Planktivore,zan.corn,Zanclus cornutus,12,4,0.0147,3.37,63.70274311,0.254810972
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,3,5,Scaridae,Grazer,sca.spin,Scarus spinus,28,1,0.0234,2.956,443.6239639,0.443623964
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,3,5,Scaridae,Grazer,sca.quoy,Scarus quoyi,16,1,0.0234,2.956,84.83880178,0.084838802
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,3,5,Scaridae,Grazer,sca.quoy,Scarus quoyi,18,1,0.0234,2.956,120.1714724,0.120171472
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,3,5,Scaridae,Grazer,sca.nigr,Scarus niger,18,1,0.0134,3.16,124.0983235,0.124098324
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,3,5,Scaridae,Grazer,sca.nigr,Scarus niger,11,1,0.0134,3.16,26.17614474,0.026176145
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,3,5,Scaridae,Grazer,chs.capi,Chlorurus capistratoides,14,1,0.0243,2.969,61.44130218,0.061441302
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,3,5,Scaridae,Grazer,sca.psit,Scarus psittacus,15,3,0.0105,3.319,84.0690593,0.252207178
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,3,5,Scaridae,Grazer,sca.psit,Scarus psittacus,18,1,0.0105,3.319,153.9709337,0.153970934
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,3,5,Acanthuridae,Grubber,cte.stri,Ctenochaetus striatus,14,1,0.0231,3.063,74.85178357,0.074851784
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,3,5,Acanthuridae,Grubber,cte.stri,Ctenochaetus striatus,17,1,0.0231,3.063,135.6678761,0.135667876
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,3,5,Acanthuridae,Grubber,cte.stri,Ctenochaetus striatus,18,1,0.0231,3.063,161.626163,0.161626163
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,3,5,Acanthuridae,Grubber,cte.stri,Ctenochaetus striatus,20,2,0.0231,3.063,223.1859527,0.446371905
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,3,5,Acanthuridae,Grubber,cte.stri,Ctenochaetus striatus,22,1,0.0231,3.063,298.849581,0.298849581
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,3,5,Acanthuridae,Grubber,cte.stri,Ctenochaetus striatus,23,1,0.0231,3.063,342.4398843,0.342439884
Vemasse,Site 2,2016-12-11 00:00:00 UTC,2016,930,5-10m,3,5,Acanthuridae,Grubber,cte.stri,Ctenochaetus striatus,24,1,0.0231,3.063,390.1207166,0.390120717
